,gen_cp,gen_ss_mn,gen_theta,gen_p_stay,gen_tau,bf_cp_mn,bf_ss_mn_mn,bf_theta_mn,bf_p_stay_mn,bf_tau_mn,bf_cp_sd,bf_ss_mn_sd,bf_theta_sd,bf_p_stay_sd,bf_tau_sd,msd_cp_mn,msd_ss_mn,msd_cp_sd,msd_ss_sd
0,0.4114,2.0,1.0,0.0,0.001,0.531,4.6,2.2,2.54760717148e-05,0.199983192031,0.0022360679775,1.3416407865,0.4472135955,2.68742887211e-05,0.447175472576,0.1196,2.6,0.0139212068442,1.3416407865
0,0.5374,2.0,3.0,0.0,0.001,0.53,4.0,2.0,2.6002607186e-05,9.98907165013e-07,0.0,0.0,0.0,1.82492171763e-05,1.76431953142e-06,0.0154,2.0,0.00853229160308,0.0
0,0.5416,5.0,5.0,0.0,0.001,0.544,9.0,3.0,4.78415044919e-06,0.123277766488,0.0,0.0,0.0,9.10503373155e-06,0.00539027000029,0.0064,4.0,0.0070922492906,0.0
