,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,1200,0.0183942925568,1.06303059737,0.538032124343
1,1,True,2,1200,0.0183942925568,1.06303059998,0.538032130781
2,2,True,2,1200,0.0183942925568,1.06303059694,0.53803213597
