,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,1200,0.0131856016576,1.40571894132,1.58193301024
1,1,True,2,1200,0.0131856016576,1.4057189473,1.58193301381
2,2,True,2,1200,0.0131856016576,1.40571894794,1.58193301575
