,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,1200,0.0262055552937,0.780141815647,0.509735839597
1,1,True,2,1200,0.0262055552937,0.780141817256,0.509735832195
2,2,True,2,1200,0.0262055552937,0.780141818867,0.509735832585
3,3,True,2,1200,0.0262055552937,0.780141815935,0.509735836481
4,4,True,2,1200,0.0262055552937,0.780141817013,0.509735833899
