,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,1200,0.0235186943725,1.15376274499,0.555931068609
1,1,True,2,1200,0.0235186943725,1.1537627341,0.555931070543
2,2,True,2,1200,0.0235186943725,1.15376274369,0.555931073333
3,3,True,2,1200,0.0235186943725,1.15376274692,0.55593107529
4,4,True,2,1200,0.0235186943725,1.15376272783,0.55593107452
