,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,1200,0.02717991868,0.982981293277,0.471007369046
1,1,True,2,1200,0.02717991868,0.982981297248,0.471007376636
2,2,True,2,1200,0.02717991868,0.982981303171,0.47100736757
3,3,True,2,1200,0.02717991868,0.982981310509,0.471007373206
4,4,True,2,1200,0.02717991868,0.982981296706,0.471007371452
