,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,1200,0.0211014972334,0.982150486968,0.483833379745
1,1,True,2,1200,0.0211014972334,0.98215048784,0.483833375853
2,2,True,2,1200,0.0211014972334,0.982150485351,0.483833381268
3,3,True,2,1200,0.0211014972334,0.982150483223,0.48383337727
4,4,True,2,1200,0.0211014972334,0.98215048306,0.48383338141
