,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,1200,0.0211250324252,1.0186946983,0.551238600474
1,1,True,2,1200,0.0211250324252,1.01869469628,0.551238601392
2,2,True,2,1200,0.0211250324252,1.01869469593,0.551238594328
