,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,1200,0.0272156108917,0.770820765486,0.534997586327
1,1,True,2,1200,0.0272156108917,0.770820767482,0.534997580132
2,2,True,2,1200,0.0272156108917,0.770820771611,0.534997587489
