,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,1200,0.0233047746925,1.04201385641,0.47245206843
1,1,True,2,1200,0.0233047746925,1.04201385066,0.4724520728
2,2,True,2,1200,0.0233047746925,1.04201384786,0.472452070203
