,problem,iteration,gen_N,gen_cp,gen_ss_mn,gen_theta,gen_prelec_gamma,bf_cp,bf_ss_mn,bf_theta,bf_s,bf_prelec_gamma
119,,4,,,,15,1.4,,,,1.2968291722500001,1.3378071254299999
120,,5,,,,1,0.6,,,,0.45061859511999997,0.85913396061699998
121,,5,,,,1,1,,,,0.48299972499899996,0.95392767317499993
122,,5,,,,1,1.4,,,,0.39410185577000001,1.5029213343099999
123,,5,,,,2,0.6,,,,0.54535903907600003,0.87299398457999988
124,,5,,,,2,1,,,,0.54315417019500001,1.0976755711200001
125,,5,,,,2,1.4,,,,0.36819441537800002,1.32436716337
126,,5,,,,3,0.6,,,,0.532554297156,0.82795153778899999
127,,5,,,,3,1,,,,0.46328236296300002,1.0173295037600001
128,,5,,,,3,1.4,,,,0.44969587190300003,1.2364134009600001
129,,5,,,,4,0.6,,,,0.52562259032799996,0.76210839318900003
130,,5,,,,4,1,,,,0.54717018699600006,1.1010648352099999
131,,5,,,,4,1.4,,,,0.57854469662199992,1.40222094678
132,,5,,,,5,0.6,,,,0.56580014241700005,0.69489814837699992
133,,5,,,,5,1,,,,0.54729825518999997,1.0557667995
134,,5,,,,5,1.4,,,,0.68850321224299993,1.4122286742500001
135,,5,,,,7,0.6,,,,0.63475780855399999,0.64978042120300006
136,,5,,,,7,1,,,,0.71612367055000004,1.0568469442899999
137,,5,,,,7,1.4,,,,0.70756493535600007,1.4544167321599999
138,,5,,,,9,0.6,,,,0.74931729816000003,0.6326176977800001
139,,5,,,,9,1,,,,0.89601757794100001,1.0839535943799998
140,,5,,,,9,1.4,,,,1.0979198828600001,1.3873380557700001
141,,5,,,,15,0.6,,,,1.07389118354,0.55563484416999998
142,,5,,,,15,1,,,,1.08564991452,0.99393337791899994
143,,5,,,,15,1.4,,,,1.20878281783,1.39744789778
144,,6,,,,1,0.6,,,,,
145,,6,,,,1,1,,,,,
146,,6,,,,1,1.4,,,,,
147,,6,,,,2,0.6,,,,,
148,,6,,,,2,1,,,,,
149,,6,,,,2,1.4,,,,,
150,,6,,,,3,0.6,,,,,
151,,6,,,,3,1,,,,,
152,,6,,,,3,1.4,,,,,
153,,6,,,,4,0.6,,,,,
154,,6,,,,4,1,,,,,
155,,6,,,,4,1.4,,,,,
156,,6,,,,5,0.6,,,,,
157,,6,,,,5,1,,,,,
158,,6,,,,5,1.4,,,,,
159,,6,,,,7,0.6,,,,,
160,,6,,,,7,1,,,,,
161,,6,,,,7,1.4,,,,,
162,,6,,,,9,0.6,,,,,
163,,6,,,,9,1,,,,,
164,,6,,,,9,1.4,,,,,
165,,6,,,,15,0.6,,,,1.1013841586599999,0.54001717892199996
166,,6,,,,15,1,,,,2.5700789101700003,1.0011093739299999
167,,6,,,,15,1.4,,,,1.43127000481,1.3967694564799999
168,,7,,,,1,0.6,,,,0.45743618797200003,0.88579373864800004
169,,7,,,,1,1,,,,0.51281776255599998,1.1072015049500001
170,,7,,,,1,1.4,,,,0.36666997087600001,1.2499932419399999
171,,7,,,,2,0.6,,,,0.55765372549699999,0.83923306646699991
172,,7,,,,2,1,,,,0.50075479628800001,1.0316520266
173,,7,,,,2,1.4,,,,0.39173011208300001,1.26627741263
174,,7,,,,3,0.6,,,,0.56958198849499997,0.85574096630999996
175,,7,,,,3,1,,,,0.55758929002800006,1.06851686141
176,,7,,,,3,1.4,,,,0.42042943337399996,1.29782638464
177,,7,,,,4,0.6,,,,0.56529149370099996,0.81863143771599989
178,,7,,,,4,1,,,,0.51751385968800001,1.0580587985600001
179,,7,,,,4,1.4,,,,0.49651393435099994,1.4683729770299998
180,,7,,,,5,0.6,,,,0.52667142202899997,0.68974794553000007
181,,7,,,,5,1,,,,0.58406574171100001,1.0358950577099999
182,,7,,,,5,1.4,,,,0.57503408598200001,1.4342460243700001
183,,7,,,,7,0.6,,,,0.72049203323400002,0.62823406896900003
184,,7,,,,7,1,,,,0.67550707565599988,1.08375068938
185,,7,,,,7,1.4,,,,0.70001992965100002,1.3729038002200002
186,,7,,,,9,0.6,,,,0.75503656912100003,0.63489303796800001
187,,7,,,,9,1,,,,0.83937721750499994,1.0639409147299999
188,,7,,,,9,1.4,,,,1.17099538416,1.4061616856000001
189,,7,,,,15,0.6,,,,1.2080327554200001,0.59489257611400004
190,,7,,,,15,1,,,,1.6719830560799998,1.0151548053100001
191,,7,,,,15,1.4,,,,1.7511055553999999,1.3906123857499999
192,,8,,,,1,0.6,,,,0.45253331459399998,0.94306753134200005
193,,8,,,,1,1,,,,0.50705895378900001,0.97634700789900009
194,,8,,,,1,1.4,,,,0.38652706197600001,1.43890153157
195,,8,,,,2,0.6,,,,0.51676584433100003,0.862185650799
196,,8,,,,2,1,,,,0.51502801889100003,1.02596429431
197,,8,,,,2,1.4,,,,0.443575348895,1.3841900723700002
198,,8,,,,3,0.6,,,,0.59263264681299999,0.811572194734
199,,8,,,,3,1,,,,0.52481541606399995,0.99311776967600007
200,,8,,,,3,1.4,,,,0.42962814230099999,1.33061534245
201,,8,,,,4,0.6,,,,0.54895287006800009,0.78957120261199998
202,,8,,,,4,1,,,,0.53559083468299995,1.0338336424099999
203,,8,,,,4,1.4,,,,0.54275611793700007,1.45727302046
204,,8,,,,5,0.6,,,,0.59382553053800002,0.73054767109800001
205,,8,,,,5,1,,,,0.57595576839700002,1.0750695459799999
206,,8,,,,5,1.4,,,,0.60753312870599996,1.4228436865399998
207,,8,,,,7,0.6,,,,0.68183479610499997,0.64183715791700002
208,,8,,,,7,1,,,,0.69217667997300003,1.08198223893
209,,8,,,,7,1.4,,,,0.84859763300600011,1.42033228019
210,,8,,,,9,0.6,,,,0.88607962260100004,0.64995983245599998
211,,8,,,,9,1,,,,0.91813551166700003,1.041792974
212,,8,,,,9,1.4,,,,1.3319173364399999,1.3725164730000001
213,,8,,,,15,0.6,,,,1.1190175092000001,0.54295709216599997
214,,8,,,,15,1,,,,1.0355552405799999,1.0156569019199999
215,,8,,,,15,1.4,,,,1.4822227257700002,1.36582032958
216,,9,,,,1,0.6,,,,0.42118616202799997,0.83298126508399994
217,,9,,,,1,1,,,,0.525392615964,1.1312761387500001
218,,9,,,,1,1.4,,,,0.37939571649999998,1.3928679677899998
219,,9,,,,2,0.6,,,,0.52418063293399997,0.85163543306300005
220,,9,,,,2,1,,,,0.47887604788299998,0.99905779788600002
221,,9,,,,2,1.4,,,,0.36426935352200002,1.2527870595399999
222,,9,,,,3,0.6,,,,0.517583703251,0.79777434066100006
223,,9,,,,3,1,,,,0.48490601043499998,1.0628470217799999
224,,9,,,,3,1.4,,,,0.44613473281000005,1.3108269756699999
225,,9,,,,4,0.6,,,,0.54437948096800004,0.7697068682160001
226,,9,,,,4,1,,,,0.52983128356299991,0.99626134737299998
227,,9,,,,4,1.4,,,,0.55821476971000006,1.4750497301100001
228,,9,,,,5,0.6,,,,0.58307203347499992,0.71954519958600005
229,,9,,,,5,1,,,,0.54747662003200004,1.0472178505399998
230,,9,,,,5,1.4,,,,0.67138696960800004,1.4420574988499999
231,,9,,,,7,0.6,,,,0.65841021237599995,0.62435721953900003
232,,9,,,,7,1,,,,0.63195479805900001,1.0294485958700001
233,,9,,,,7,1.4,,,,0.75373963682600009,1.4815155209799999
234,,9,,,,9,0.6,,,,0.86756747722900007,0.65090815846700001
235,,9,,,,9,1,,,,0.78694679935800005,1.0050682792799999
236,,9,,,,9,1.4,,,,1.02475426583,1.4608772833300001
237,,9,,,,15,0.6,,,,1.0047503572299998,0.54743443647500001
238,,9,,,,15,1,,,,2.1905405494900001,0.99701162994000003
239,,9,,,,15,1.4,,,,1.7386632646200002,1.3001326317200002
240,,10,,,,1,0.6,,,,0.45673976826399998,0.89503886600899996
241,,10,,,,1,1,,,,0.52562174522500005,0.98548769785000001
242,,10,,,,1,1.4,,,,0.40474886354900003,1.3981833455500001
243,,10,,,,2,0.6,,,,0.49415087562900001,0.85367898838699996
244,,10,,,,2,1,,,,0.48610219936899995,1.04240945694
245,,10,,,,2,1.4,,,,0.40427889475400003,1.37307090903
246,,10,,,,3,0.6,,,,0.58818272200199995,0.84705653467999997
247,,10,,,,3,1,,,,0.55611300577,1.1260981503899998
248,,10,,,,3,1.4,,,,0.48771160359300003,1.3136836140799999
249,,10,,,,4,0.6,,,,0.64100170013500002,0.81435478149600005
250,,10,,,,4,1,,,,0.61736525099899997,1.0144543678
251,,10,,,,4,1.4,,,,0.60460256019500003,1.3555820307399999
252,,10,,,,5,0.6,,,,0.54366809734499999,0.678260523916
253,,10,,,,5,1,,,,0.65975112943100001,1.0930085323100001
254,,10,,,,5,1.4,,,,0.68641341977300008,1.4338873677999999
255,,10,,,,7,0.6,,,,0.64347351773500006,0.60198449735500004
256,,10,,,,7,1,,,,0.69380492062800003,1.0896817373299998
257,,10,,,,7,1.4,,,,0.80086382698199998,1.4444466544200001
258,,10,,,,9,0.6,,,,0.83681193745600002,0.60432697825699999
259,,10,,,,9,1,,,,1.0060520904100001,1.0628094179600001
260,,10,,,,9,1.4,,,,1.2103887665700002,1.33421449862
261,,10,,,,15,0.6,,,,1.14426156338,0.51213552553599995
262,,10,,,,15,1,,,,1.70153410092,1.0102166594099999
263,,10,,,,15,1.4,,,,1.80032644996,1.3934097887700001
264,,11,,,,1,0.6,,,,0.45617106340000002,0.82711361348299994
265,,11,,,,1,1,,,,0.51191159770700001,1.0648259548700001
266,,11,,,,1,1.4,,,,0.40972503940800004,1.5144117204799998
267,,11,,,,2,0.6,,,,0.42882709410100001,0.79169819238499994
268,,11,,,,2,1,,,,0.50844004139400001,1.0267282281399999
269,,11,,,,2,1.4,,,,0.39597919814000004,1.3033756967499999
270,,11,,,,3,0.6,,,,0.56700264405900003,0.79240005913200007
271,,11,,,,3,1,,,,0.56799399292099995,1.04837015059
272,,11,,,,3,1.4,,,,0.42423752835199996,1.3556988371500001
273,,11,,,,4,0.6,,,,0.53499758632700001,0.77082076548599998
274,,11,,,,4,1,,,,0.53911112170499997,1.1155392273
275,,11,,,,4,1.4,,,,0.56545941716500003,1.3866541182100001
276,,11,,,,5,0.6,,,,0.53926208134999998,0.67965186060299998
277,,11,,,,5,1,,,,0.68512379630300002,1.04848561585
278,,11,,,,5,1.4,,,,0.70730617080599989,1.4094134924599999
279,,11,,,,7,0.6,,,,0.64230971407699999,0.61236463592299994
280,,11,,,,7,1,,,,0.71106378410500004,1.07101249018
281,,11,,,,7,1.4,,,,1.05076335312,1.45567779785
282,,11,,,,9,0.6,,,,0.80436115864299995,0.65169965117299999
283,,11,,,,9,1,,,,0.77215615214699995,1.0664909746100002
284,,11,,,,9,1.4,,,,1.16946791474,1.3231282111
285,,11,,,,15,0.6,,,,1.0355571549299998,0.581704768122
286,,11,,,,15,1,,,,1.74852306412,0.98503981121499995
287,,11,,,,15,1.4,,,,1.55359734477,1.4242941631000001
288,,12,,,,1,0.6,,,,0.44665371996200004,0.8446708878139999
289,,12,,,,1,1,,,,0.51006268478999994,1.0913381313500001
290,,12,,,,1,1.4,,,,0.43124905333400004,1.4006527574700001
291,,12,,,,2,0.6,,,,0.50499741453299996,0.78829536445399995
292,,12,,,,2,1,,,,0.48507929275200001,1.1020021797499999
293,,12,,,,2,1.4,,,,0.39452289227100001,1.4130971952899998
294,,12,,,,3,0.6,,,,0.52981880948100002,0.85989974536400005
295,,12,,,,3,1,,,,0.55270189989699992,1.1143410309299999
296,,12,,,,3,1.4,,,,0.44563735604800003,1.2382548155500002
297,,12,,,,4,0.6,,,,0.63405060225699994,0.80008221816799996
298,,12,,,,4,1,,,,0.54510129148700004,1.17603596111
299,,12,,,,4,1.4,,,,0.57384235149600005,1.3962470326800001
300,,12,,,,5,0.6,,,,0.63173239298700001,0.73811000000100002
301,,12,,,,5,1,,,,0.58450146960000005,1.1264243876200002
302,,12,,,,5,1.4,,,,0.67042114593800006,1.4103905568999999
303,,12,,,,7,0.6,,,,0.663585364397,0.63466109045599994
304,,12,,,,7,1,,,,0.70668347085200001,1.07332831886
305,,12,,,,7,1.4,,,,0.78098708197199995,1.4341144375699999
306,,12,,,,9,0.6,,,,0.89096043225499999,0.61291405180000003
307,,12,,,,9,1,,,,0.71952446073699994,1.08787370967
308,,12,,,,9,1.4,,,,1.15001171744,1.4196744740399998
309,,12,,,,15,0.6,,,,1.2280908860200002,0.58385440821800005
310,,12,,,,15,1,,,,2.0681922159999999,1.0342131268100001
311,,12,,,,15,1.4,,,,1.33796656591,1.4239527785799999
312,,13,,,,1,0.6,,,,0.45299751293899998,0.88082216586700013
313,,13,,,,1,1,,,,0.53614640009499992,1.0186848724600002
314,,13,,,,1,1.4,,,,0.39084261896899997,1.4451985622799999
315,,13,,,,2,0.6,,,,0.48011428194799999,0.89093788702499999
316,,13,,,,2,1,,,,0.51421975981799994,1.07066538881
317,,13,,,,2,1.4,,,,0.38621730763400003,1.3505276170500002
318,,13,,,,3,0.6,,,,0.55371050006300004,0.83341737120199988
319,,13,,,,3,1,,,,0.50390071402199998,1.1163953316799999
320,,13,,,,3,1.4,,,,0.43279358020099995,1.3679009959900001
321,,13,,,,4,0.6,,,,0.618048751758,0.83685415115899997
322,,13,,,,4,1,,,,0.55405177498199998,1.1256943668000001
323,,13,,,,4,1.4,,,,0.55001601651100007,1.3753235049099999
324,,13,,,,5,0.6,,,,0.63341436165800002,0.73082204282000007
325,,13,,,,5,1,,,,0.58209908264200005,1.07772968475
326,,13,,,,5,1.4,,,,0.70075992382999996,1.5289345027899999
327,,13,,,,7,0.6,,,,0.70185739688299997,0.68107400077099989
328,,13,,,,7,1,,,,0.65855926811800003,1.0837170488100001
329,,13,,,,7,1.4,,,,0.68971527425899992,1.4588537461000002
330,,13,,,,9,0.6,,,,0.74493451031200009,0.60057005786200002
331,,13,,,,9,1,,,,0.83991266530100006,1.1116010837600001
332,,13,,,,9,1.4,,,,1.0819898742899998,1.3921114714899998
333,,13,,,,15,0.6,,,,1.00219004394,0.560734320653
334,,13,,,,15,1,,,,1.9383066035499998,1.00570602469
335,,13,,,,15,1.4,,,,1.9280403376299997,1.3258626704000001
336,,14,,,,1,0.6,,,,0.431879989987,0.95860856598400002
337,,14,,,,1,1,,,,0.49320986924999999,0.99487614846399997
338,,14,,,,1,1.4,,,,0.38410860738300001,1.3989797000499999
339,,14,,,,2,0.6,,,,0.44625455514300005,0.87069572377000004
340,,14,,,,2,1,,,,0.56553714497800001,1.1136821745999999
341,,14,,,,2,1.4,,,,0.39809557083999997,1.4722805995700001
342,,14,,,,3,0.6,,,,0.579281931523,0.86220750808500002
343,,14,,,,3,1,,,,0.60285065612400002,1.1434882547399998
344,,14,,,,3,1.4,,,,0.49701423600799999,1.26337782676
345,,14,,,,4,0.6,,,,0.49175025222800001,0.79189027864700001
346,,14,,,,4,1,,,,0.57691883131200006,1.1720920128799999
347,,14,,,,4,1.4,,,,0.52621136381300004,1.3329805718500001
348,,14,,,,5,0.6,,,,0.56899571795799997,0.75910379601600009
349,,14,,,,5,1,,,,0.64524832764499995,1.1938984104100001
350,,14,,,,5,1.4,,,,0.71878758691300004,1.3774347473100002
351,,14,,,,7,0.6,,,,0.71220850741399999,0.61925102271900001
352,,14,,,,7,1,,,,0.75287649402099999,1.0918068619900001
353,,14,,,,7,1.4,,,,0.84224293186599997,1.3743046424100001
354,,14,,,,9,0.6,,,,0.81724675813999992,0.63270641922399995
355,,14,,,,9,1,,,,1.49415232266,1.01958639631
356,,14,,,,9,1.4,,,,1.05883879012,1.3819351341299999
357,,14,,,,15,0.6,,,,1.32899367192,0.58735390533999998
358,,14,,,,15,1,,,,1.1141583474700001,1.0112937103699999
359,,14,,,,15,1.4,,,,1.4770861631000001,1.4252470186000001
360,,15,,,,1,0.6,,,,0.46720528725599997,0.74626646664499996
361,,15,,,,1,1,,,,0.47245206843000004,1.0420138564100001
362,,15,,,,1,1.4,,,,0.36338158703900003,1.32631859982
363,,15,,,,2,0.6,,,,0.47706369569200002,0.88349689095100004
364,,15,,,,2,1,,,,0.45677031382200001,1.0659115363299998
365,,15,,,,2,1.4,,,,0.47741877292599999,1.4396613228799999
366,,15,,,,3,0.6,,,,0.54710048082700002,0.86267413171700003
367,,15,,,,3,1,,,,0.52143672916100003,1.0627278551999999
368,,15,,,,3,1.4,,,,0.46591669631300003,1.2170103400399999
369,,15,,,,4,0.6,,,,0.50864851082700002,0.74489108232400003
370,,15,,,,4,1,,,,0.59641567073900004,0.96817360062700009
371,,15,,,,4,1.4,,,,0.59411062397600001,1.3380571342700001
372,,15,,,,5,0.6,,,,0.56328645193400007,0.74692011194300001
373,,15,,,,5,1,,,,0.666505362627,1.1039344658299999
374,,15,,,,5,1.4,,,,0.68040268405799997,1.5007001607299999
375,,15,,,,7,0.6,,,,0.75905484808199997,0.70951154904000002
376,,15,,,,7,1,,,,0.69686941143500003,1.08517966111
377,,15,,,,7,1.4,,,,1.0409890930200001,1.5189437615600001
378,,15,,,,9,0.6,,,,0.78499916806600001,0.66941507963999991
379,,15,,,,9,1,,,,0.80120943692499991,1.1066790640899999
380,,15,,,,9,1.4,,,,1.1091865887200001,1.41557740643
381,,15,,,,15,0.6,,,,1.0553466120599999,0.55828465440800001
382,,15,,,,15,1,,,,1.23985891568,0.98613112859200003
383,,15,,,,15,1.4,,,,1.44793282371,1.44357626018
384,,16,,,,1,0.6,,,,0.45457923486900004,0.87123062645699989
385,,16,,,,1,1,,,,0.55691819051000002,0.98386863685600001
386,,16,,,,1,1.4,,,,0.373555366158,1.4310134568200001
387,,16,,,,2,0.6,,,,0.51791072647900005,0.86027667759299997
388,,16,,,,2,1,,,,0.49352226678299999,1.04057780696
389,,16,,,,2,1.4,,,,0.41943818424500001,1.26465498271
390,,16,,,,3,0.6,,,,0.51550991155900006,0.79484134584999988
391,,16,,,,3,1,,,,0.49977612392399995,0.95525743598399993
392,,16,,,,3,1.4,,,,0.48032965004199996,1.26148824465
393,,16,,,,4,0.6,,,,0.558402279444,0.75290961959699998
394,,16,,,,4,1,,,,0.56051508282700002,1.01097166249
395,,16,,,,4,1.4,,,,0.52360278604300003,1.5116248842299997
396,,16,,,,5,0.6,,,,0.57797262005000005,0.75008479204600009
397,,16,,,,5,1,,,,0.61177821496699991,1.1043457319600001
398,,16,,,,5,1.4,,,,0.60868544820399995,1.4960578553600001
399,,16,,,,7,0.6,,,,0.67811035978300005,0.59680094708999998
400,,16,,,,7,1,,,,0.66121014951599999,1.0294043881299999
401,,16,,,,7,1.4,,,,0.8249110248710001,1.4088543479700002
402,,16,,,,9,0.6,,,,0.80312623058300003,0.67056744558100001
403,,16,,,,9,1,,,,0.85035724448799999,1.05041526424
404,,16,,,,9,1.4,,,,0.95648676635499996,1.4256350275
405,,16,,,,15,0.6,,,,1.2404363568200001,0.58471748843299998
406,,16,,,,15,1,,,,1.1999900115200002,1.0732983984
407,,16,,,,15,1.4,,,,1.5641249859299999,1.3494309225900001
408,,17,,,,1,0.6,,,,0.433379195454,0.74344703162499992
409,,17,,,,1,1,,,,0.51708405954800007,1.0397164728599999
410,,17,,,,1,1.4,,,,0.40404388834900001,1.4798523609700001
411,,17,,,,2,0.6,,,,0.43689761907899999,0.84962430280399992
412,,17,,,,2,1,,,,0.55335270466099995,1.0516192450200001
413,,17,,,,2,1.4,,,,0.40917653760300005,1.3375893446200002
414,,17,,,,3,0.6,,,,0.53746682862099993,0.8855173777169999
415,,17,,,,3,1,,,,0.55861237569400002,1.0832964810600001
416,,17,,,,3,1.4,,,,0.44431256111799999,1.36117056092
417,,17,,,,4,0.6,,,,0.528866350815,0.74635757165900007
418,,17,,,,4,1,,,,0.65016809359499994,1.1019706117799999
419,,17,,,,4,1.4,,,,0.50568285042400007,1.4766720907299999
