,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,1200,0.018744412242,0.574817285667,0.858783168863
1,1,True,2,1200,0.018744412242,0.574817278757,0.858783168199
2,2,True,2,1200,0.018744412242,0.574817279695,0.85878314993
