,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,1200,0.0137224722012,1.08526829915,0.64985398359
1,1,True,2,1200,0.0137224722012,1.08526829618,0.649853980663
2,2,True,2,1200,0.0137224722012,1.08526830065,0.649853985631
3,3,True,2,1200,0.0137224722012,1.08526829669,0.649853984332
4,4,True,2,1200,0.0137224722012,1.08526829806,0.649853980411
