,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,1200,0.0116156493305,0.552629098037,1.1438993704
1,1,True,2,1200,0.0116156493305,0.552629101237,1.14389936132
2,2,True,2,1200,0.0116156493305,0.552629099091,1.14389937375
