"subject" "problem" "trial" "option" "outcome" "order"
"34315" 5 2 17 0 -3 9
"34316" 5 2 18 0 -3 9
"34317" 5 2 19 1 0 9
"34318" 5 2 20 1 0 9
"34319" 5 2 21 1 0 9
"34320" 5 2 22 1 0 9
"34321" 5 2 23 1 0 9
"34322" 5 2 24 1 0 9
"34323" 5 3 1 1 -4 5
"34324" 5 3 2 1 -4 5
"34325" 5 3 3 1 -4 5
"34326" 5 3 4 1 -4 5
"34327" 5 3 5 1 -4 5
"34328" 5 3 6 1 -4 5
"34329" 5 3 7 1 -4 5
"34330" 5 3 8 1 -4 5
"34331" 5 3 9 0 -3 5
"34332" 5 3 10 0 -3 5
"34333" 5 3 11 0 -3 5
"34334" 5 3 12 0 -3 5
"34335" 5 3 13 1 -4 5
"34336" 5 3 14 0 -3 5
"34337" 5 3 15 1 0 5
"34338" 5 3 16 0 -3 5
"34339" 5 3 17 1 0 5
"34340" 5 3 18 0 -3 5
"34341" 5 3 19 1 -4 5
"34342" 5 3 20 0 -3 5
"34343" 5 3 21 1 0 5
"34344" 5 3 22 0 -3 5
"34345" 5 3 23 1 -4 5
"34346" 5 3 24 0 -3 5
"34347" 5 4 1 1 3 1
"34348" 5 4 2 1 3 1
"34349" 5 4 3 1 3 1
"34350" 5 4 4 1 3 1
"34351" 5 4 5 1 3 1
"34352" 5 4 6 1 3 1
"34353" 5 4 7 1 3 1
"34354" 5 4 8 1 3 1
"34355" 5 4 9 1 3 1
"34356" 5 4 10 1 3 1
"34357" 5 4 11 1 3 1
"34358" 5 4 12 1 3 1
"34359" 5 4 13 1 3 1
"34360" 5 4 14 0 0 1
"34361" 5 4 15 0 32 1
"34362" 5 4 16 0 0 1
"34363" 5 4 17 0 0 1
"34364" 5 4 18 0 0 1
"34365" 5 4 19 0 0 1
"34366" 5 4 20 0 0 1
"34367" 5 4 21 0 0 1
"34368" 5 4 22 0 0 1
"34369" 5 4 23 0 0 1
"34370" 5 4 24 0 0 1
"34371" 5 4 25 0 0 1
"34372" 5 4 26 0 0 1
"34373" 5 4 27 0 0 1
"34374" 5 4 28 0 0 1
"34375" 5 4 29 0 0 1
"34376" 5 4 30 0 0 1
"34377" 5 5 1 1 3 7
"34378" 5 5 2 1 0 7
"34379" 5 5 3 1 0 7
"34380" 5 5 4 1 3 7
"34381" 5 5 5 1 0 7
"34382" 5 5 6 1 0 7
"34383" 5 5 7 1 0 7
"34384" 5 5 8 1 0 7
"34385" 5 5 9 1 0 7
"34386" 5 5 10 1 0 7
"34387" 5 5 11 1 0 7
"34388" 5 5 12 1 0 7
"34389" 5 5 13 0 0 7
"34390" 5 5 14 0 0 7
"34391" 5 5 15 0 0 7
"34392" 5 5 16 0 0 7
"34393" 5 5 17 1 3 7
"34394" 5 5 18 0 0 7
"34395" 5 5 19 1 3 7
"34396" 5 5 20 0 0 7
"34397" 5 5 21 0 0 7
"34398" 5 5 22 0 0 7
"34399" 5 5 23 0 0 7
"34400" 5 5 24 0 0 7
"34401" 5 5 25 0 0 7
"34402" 5 5 26 0 0 7
"34403" 5 5 27 0 0 7
"34404" 5 5 28 0 0 7
"34405" 5 5 29 0 0 7
"34406" 5 5 30 0 0 7
"34407" 5 5 31 0 0 7
"34408" 5 5 32 0 0 7
"34409" 5 5 33 0 0 7
"34410" 5 5 34 0 0 7
"34411" 5 5 35 0 0 7
"34412" 5 5 36 0 0 7
"34413" 5 5 37 0 0 7
"34414" 5 5 38 1 3 7
"34415" 5 5 39 1 3 7
"34416" 5 5 40 1 0 7
"34417" 5 5 41 1 0 7
"34418" 5 6 1 0 3 6
"34419" 5 6 2 0 3 6
"34420" 5 6 3 0 3 6
"34421" 5 6 4 0 3 6
"34422" 5 6 5 0 3 6
"34423" 5 6 6 0 3 6
"34424" 5 6 7 0 3 6
"34425" 5 6 8 0 3 6
"34426" 5 6 9 0 3 6
"34427" 5 6 10 0 3 6
"34428" 5 6 11 1 5 6
"34429" 5 6 12 1 5 6
"34430" 5 6 13 1 0 6
"34431" 5 6 14 1 0 6
"34432" 5 6 15 1 0 6
"34433" 5 6 16 1 5 6
"34434" 5 6 17 1 0 6
"34435" 5 6 18 1 5 6
"34436" 5 6 19 1 5 6
"34437" 5 6 20 1 0 6
"34438" 5 7 1 1 0 3
"34439" 5 7 2 1 4 3
"34440" 5 7 3 1 4 3
"34441" 5 7 4 1 4 3
"34442" 5 7 5 1 4 3
"34443" 5 7 6 1 4 3
"34444" 5 7 7 1 4 3
"34445" 5 7 8 1 0 3
"34446" 5 7 9 1 4 3
"34447" 5 7 10 1 4 3
"34448" 5 7 11 1 4 3
"34449" 5 7 12 1 4 3
"34450" 5 7 13 1 0 3
"34451" 5 7 14 1 4 3
"34452" 5 7 15 1 4 3
"34453" 5 7 16 1 4 3
"34454" 5 7 17 1 4 3
"34455" 5 7 18 0 0 3
"34456" 5 7 19 0 11 3
"34457" 5 7 20 0 11 3
"34458" 5 7 21 0 11 3
"34459" 5 7 22 0 11 3
"34460" 5 7 23 0 11 3
"34461" 5 7 24 0 0 3
"34462" 5 7 25 0 0 3
"34463" 5 7 26 0 11 3
"34464" 5 7 27 0 0 3
"34465" 5 8 1 1 0 4
"34466" 5 8 2 1 0 4
"34467" 5 8 3 1 0 4
"34468" 5 8 4 1 0 4
"34469" 5 8 5 1 0 4
"34470" 5 8 6 1 0 4
"34471" 5 8 7 1 0 4
"34472" 5 8 8 1 0 4
"34473" 5 8 9 1 0 4
"34474" 5 8 10 1 0 4
"34475" 5 8 11 1 0 4
"34476" 5 8 12 1 0 4
"34477" 5 8 13 1 0 4
"34478" 5 8 14 0 0 4
"34479" 5 8 15 0 -12 4
"34480" 5 8 16 0 0 4
"34481" 5 8 17 0 0 4
"34482" 5 8 18 0 0 4
"34483" 5 8 19 0 -12 4
"34484" 5 8 20 0 0 4
"34485" 5 8 21 0 0 4
"34486" 5 8 22 1 0 4
"34487" 5 8 23 0 0 4
"34488" 5 8 24 1 0 4
"34489" 5 8 25 0 0 4
"34490" 5 8 26 1 0 4
"34491" 5 8 27 0 -12 4
"34492" 5 9 1 0 0 2
"34493" 5 9 2 0 0 2
"34494" 5 9 3 0 0 2
"34495" 5 9 4 0 0 2
"34496" 5 9 5 0 0 2
"34497" 5 9 6 0 -4 2
"34498" 5 9 7 0 -4 2
"34499" 5 9 8 0 0 2
"34500" 5 9 9 0 0 2
"34501" 5 9 10 0 0 2
"34502" 5 9 11 0 0 2
"34503" 5 9 12 0 0 2
"34504" 5 9 13 0 -4 2
"34505" 5 9 14 1 0 2
"34506" 5 9 15 1 0 2
"34507" 5 9 16 1 0 2
"34508" 5 9 17 1 -3 2
"34509" 5 9 18 1 0 2
"34510" 5 9 19 1 0 2
"34511" 5 9 20 1 -3 2
"34512" 5 9 21 1 0 2
"34513" 5 9 22 1 -3 2
"34514" 5 9 23 1 0 2
"34515" 5 9 24 1 0 2
"34516" 5 9 25 1 -3 2
"34517" 5 9 26 1 0 2
"34518" 5 9 27 1 -3 2
"34519" 5 9 28 1 0 2
"34520" 5 9 29 0 0 2
"34521" 5 9 30 0 0 2
"34522" 5 9 31 0 0 2
"34523" 6 1 1 0 4 3
"34524" 6 1 2 0 4 3
"34525" 6 1 3 0 4 3
"34526" 6 1 4 0 4 3
"34527" 6 1 5 0 4 3
"34528" 6 1 6 0 0 3
"34529" 6 1 7 0 4 3
"34530" 6 1 8 0 4 3
"34531" 6 1 9 0 4 3
"34532" 6 1 10 0 4 3
"34533" 6 1 11 1 3 3
"34534" 6 1 12 1 3 3
"34535" 6 1 13 1 3 3
"34536" 6 1 14 1 3 3
"34537" 6 1 15 1 3 3
"34538" 6 1 16 1 3 3
"34539" 6 1 17 1 3 3
"34540" 6 1 18 1 3 3
"34541" 6 1 19 1 3 3
"34542" 6 1 20 1 3 3
"34543" 6 1 21 0 4 3
"34544" 6 2 1 0 -3 1
"34545" 6 2 2 0 -3 1
"34546" 6 2 3 0 -3 1
"34547" 6 2 4 0 -3 1
"34548" 6 2 5 0 -3 1
"34549" 6 2 6 0 -3 1
"34550" 6 2 7 0 -3 1
"34551" 6 2 8 0 -3 1
"34552" 6 2 9 1 0 1
"34553" 6 2 10 1 0 1
"34554" 6 2 11 1 0 1
"34555" 6 2 12 1 0 1
"34556" 6 2 13 1 0 1
"34557" 6 2 14 1 0 1
"34558" 6 2 15 1 0 1
"34559" 6 2 16 1 0 1
"34560" 6 2 17 1 0 1
"34561" 6 2 18 0 -3 1
"34562" 6 2 19 0 -3 1
"34563" 6 3 1 0 -3 7
"34564" 6 3 2 0 -3 7
"34565" 6 3 3 0 -3 7
"34566" 6 3 4 0 -3 7
"34567" 6 3 5 0 -3 7
"34568" 6 3 6 0 -3 7
"34569" 6 3 7 0 -3 7
"34570" 6 3 8 0 -3 7
"34571" 6 3 9 0 -3 7
"34572" 6 3 10 0 -3 7
"34573" 6 3 11 1 -4 7
"34574" 6 3 12 1 -4 7
"34575" 6 3 13 1 -4 7
"34576" 6 3 14 1 -4 7
"34577" 6 3 15 1 0 7
"34578" 6 3 16 1 -4 7
"34579" 6 3 17 1 -4 7
"34580" 6 3 18 1 -4 7
"34581" 6 3 19 1 0 7
"34582" 6 3 20 1 -4 7
"34583" 6 4 1 0 32 9
"34584" 6 4 2 0 0 9
"34585" 6 4 3 0 0 9
"34586" 6 4 4 0 0 9
"34587" 6 4 5 0 0 9
"34588" 6 4 6 0 0 9
"34589" 6 4 7 0 0 9
"34590" 6 4 8 0 0 9
"34591" 6 4 9 0 0 9
"34592" 6 4 10 0 0 9
"34593" 6 4 11 1 3 9
"34594" 6 4 12 1 3 9
"34595" 6 4 13 1 3 9
"34596" 6 4 14 1 3 9
"34597" 6 4 15 1 3 9
"34598" 6 4 16 1 3 9
"34599" 6 4 17 1 3 9
"34600" 6 4 18 1 3 9
"34601" 6 4 19 1 3 9
"34602" 6 4 20 1 3 9
"34603" 6 4 21 0 0 9
"34604" 6 4 22 0 0 9
"34605" 6 4 23 0 0 9
"34606" 6 4 24 0 0 9
"34607" 6 4 25 0 0 9
"34608" 6 4 26 0 0 9
"34609" 6 4 27 0 0 9
"34610" 6 4 28 0 0 9
"34611" 6 4 29 0 32 9
"34612" 6 4 30 0 0 9
"34613" 6 4 31 1 3 9
"34614" 6 4 32 1 3 9
"34615" 6 4 33 1 3 9
"34616" 6 5 1 0 0 4
"34617" 6 5 2 0 0 4
"34618" 6 5 3 0 0 4
"34619" 6 5 4 0 0 4
"34620" 6 5 5 0 0 4
"34621" 6 5 6 0 0 4
"34622" 6 5 7 0 0 4
"34623" 6 5 8 0 32 4
"34624" 6 5 9 0 0 4
"34625" 6 5 10 0 0 4
"34626" 6 5 11 1 0 4
"34627" 6 5 12 1 0 4
"34628" 6 5 13 1 0 4
"34629" 6 5 14 1 3 4
"34630" 6 5 15 1 0 4
"34631" 6 5 16 1 0 4
"34632" 6 5 17 1 3 4
"34633" 6 5 18 1 3 4
"34634" 6 5 19 1 0 4
"34635" 6 5 20 1 0 4
"34636" 6 6 1 1 0 6
"34637" 6 6 2 1 0 6
"34638" 6 6 3 1 0 6
"34639" 6 6 4 1 5 6
"34640" 6 6 5 1 5 6
"34641" 6 6 6 1 5 6
"34642" 6 6 7 1 0 6
"34643" 6 6 8 1 0 6
"34644" 6 6 9 1 0 6
"34645" 6 6 10 1 5 6
"34646" 6 6 11 0 3 6
"34647" 6 6 12 0 3 6
"34648" 6 6 13 0 3 6
"34649" 6 6 14 0 3 6
"34650" 6 6 15 0 3 6
"34651" 6 6 16 0 3 6
"34652" 6 6 17 0 3 6
"34653" 6 6 18 0 3 6
"34654" 6 6 19 0 3 6
"34655" 6 7 1 1 4 2
"34656" 6 7 2 1 4 2
"34657" 6 7 3 1 4 2
"34658" 6 7 4 1 4 2
"34659" 6 7 5 1 4 2
"34660" 6 7 6 1 0 2
"34661" 6 7 7 1 4 2
"34662" 6 7 8 1 4 2
"34663" 6 7 9 1 4 2
"34664" 6 7 10 1 0 2
"34665" 6 7 11 1 4 2
"34666" 6 7 12 0 0 2
"34667" 6 7 13 0 11 2
"34668" 6 7 14 0 0 2
"34669" 6 7 15 0 0 2
"34670" 6 7 16 0 0 2
"34671" 6 7 17 0 11 2
"34672" 6 7 18 0 11 2
"34673" 6 7 19 0 0 2
"34674" 6 7 20 0 11 2
"34675" 6 7 21 0 0 2
"34676" 6 7 22 1 0 2
"34677" 6 7 23 1 4 2
"34678" 6 7 24 1 4 2
"34679" 6 7 25 1 4 2
"34680" 6 7 26 1 0 2
"34681" 6 7 27 1 4 2
"34682" 6 7 28 1 4 2
"34683" 6 7 29 1 4 2
"34684" 6 7 30 1 4 2
"34685" 6 7 31 1 4 2
"34686" 6 7 32 1 4 2
"34687" 6 7 33 1 4 2
"34688" 6 8 1 0 0 8
"34689" 6 8 2 0 0 8
"34690" 6 8 3 0 0 8
"34691" 6 8 4 0 0 8
"34692" 6 8 5 0 0 8
"34693" 6 8 6 0 0 8
"34694" 6 8 7 0 0 8
"34695" 6 8 8 0 0 8
"34696" 6 8 9 0 0 8
"34697" 6 8 10 0 0 8
"34698" 6 8 11 1 0 8
"34699" 6 8 12 1 0 8
"34700" 6 8 13 1 0 8
"34701" 6 8 14 1 0 8
"34702" 6 8 15 1 0 8
"34703" 6 8 16 1 0 8
"34704" 6 8 17 1 0 8
"34705" 6 8 18 1 0 8
"34706" 6 8 19 1 0 8
"34707" 6 8 20 1 0 8
"34708" 6 8 21 1 -32 8
"34709" 6 8 22 1 0 8
"34710" 6 8 23 1 0 8
"34711" 6 8 24 1 0 8
"34712" 6 8 25 0 0 8
"34713" 6 8 26 0 0 8
"34714" 6 8 27 0 0 8
"34715" 6 8 28 0 -12 8
"34716" 6 8 29 0 0 8
"34717" 6 8 30 0 -12 8
"34718" 6 8 31 0 0 8
"34719" 6 8 32 0 -12 8
"34720" 6 8 33 0 0 8
"34721" 6 8 34 0 0 8
"34722" 6 8 35 0 0 8
"34723" 6 8 36 0 -12 8
"34724" 6 8 37 0 -12 8
"34725" 6 8 38 0 0 8
"34726" 6 8 39 1 0 8
"34727" 6 8 40 1 0 8
"34728" 6 8 41 1 0 8
"34729" 6 8 42 1 0 8
"34730" 6 8 43 1 0 8
"34731" 6 8 44 1 0 8
"34732" 6 8 45 1 0 8
"34733" 6 8 46 1 0 8
"34734" 6 8 47 1 0 8
"34735" 6 8 48 1 0 8
"34736" 6 8 49 1 0 8
"34737" 6 8 50 1 0 8
"34738" 6 8 51 1 0 8
"34739" 6 9 1 1 0 5
"34740" 6 9 2 1 -3 5
"34741" 6 9 3 1 -3 5
"34742" 6 9 4 1 0 5
"34743" 6 9 5 1 0 5
"34744" 6 9 6 1 0 5
"34745" 6 9 7 1 0 5
"34746" 6 9 8 1 0 5
"34747" 6 9 9 1 -3 5
"34748" 6 9 10 1 0 5
"34749" 6 9 11 0 -4 5
"34750" 6 9 12 0 0 5
"34751" 6 9 13 0 0 5
"34752" 6 9 14 0 0 5
"34753" 6 9 15 0 0 5
"34754" 6 9 16 0 0 5
"34755" 6 9 17 0 0 5
"34756" 6 9 18 0 0 5
"34757" 6 9 19 0 0 5
"34758" 6 9 20 0 -4 5
"34759" 6 9 21 0 0 5
"34760" 6 9 22 1 -3 5
"34761" 7 1 1 1 3 4
"34762" 7 1 2 1 3 4
"34763" 7 1 3 1 3 4
"34764" 7 1 4 1 3 4
"34765" 7 1 5 1 3 4
"34766" 7 1 6 1 3 4
"34767" 7 1 7 1 3 4
"34768" 7 1 8 1 3 4
"34769" 7 1 9 1 3 4
"34770" 7 1 10 0 4 4
"34771" 7 1 11 0 0 4
"34772" 7 1 12 0 4 4
"34773" 7 1 13 0 4 4
"34774" 7 1 14 0 4 4
"34775" 7 1 15 0 4 4
"34776" 7 2 1 1 0 1
"34777" 7 2 2 0 -3 1
"34778" 7 2 3 0 -3 1
"34779" 7 2 4 1 0 1
"34780" 7 2 5 1 0 1
"34781" 7 2 6 1 0 1
"34782" 7 2 7 1 0 1
"34783" 7 2 8 1 0 1
"34784" 7 3 1 1 -4 5
"34785" 7 3 2 1 -4 5
"34786" 7 3 3 1 0 5
"34787" 7 3 4 1 -4 5
"34788" 7 3 5 1 0 5
"34789" 7 3 6 1 0 5
"34790" 7 3 7 1 -4 5
"34791" 7 3 8 1 -4 5
"34792" 7 3 9 1 -4 5
"34793" 7 3 10 1 -4 5
"34794" 7 3 11 1 -4 5
"34795" 7 3 12 1 0 5
"34796" 7 3 13 1 -4 5
"34797" 7 3 14 1 0 5
"34798" 7 3 15 0 -3 5
"34799" 7 3 16 0 -3 5
"34800" 7 3 17 0 -3 5
"34801" 7 3 18 0 -3 5
"34802" 7 3 19 0 -3 5
"34803" 7 3 20 0 -3 5
"34804" 7 3 21 0 -3 5
"34805" 7 3 22 1 -4 5
"34806" 7 4 1 1 3 9
"34807" 7 4 2 1 3 9
"34808" 7 4 3 0 0 9
"34809" 7 4 4 0 0 9
"34810" 7 4 5 0 0 9
"34811" 7 5 1 1 0 8
"34812" 7 5 2 1 0 8
"34813" 7 5 3 1 0 8
"34814" 7 5 4 1 0 8
"34815" 7 5 5 1 3 8
"34816" 7 5 6 1 0 8
"34817" 7 5 7 1 0 8
"34818" 7 5 8 0 32 8
"34819" 7 5 9 0 0 8
"34820" 7 5 10 0 0 8
"34821" 7 5 11 0 0 8
"34822" 7 5 12 0 0 8
"34823" 7 5 13 0 0 8
"34824" 7 5 14 0 0 8
"34825" 7 5 15 0 0 8
"34826" 7 5 16 0 0 8
"34827" 7 5 17 0 0 8
"34828" 7 5 18 0 0 8
"34829" 7 5 19 0 0 8
"34830" 7 5 20 0 0 8
"34831" 7 5 21 0 0 8
"34832" 7 5 22 0 0 8
"34833" 7 5 23 0 0 8
"34834" 7 5 24 1 0 8
"34835" 7 5 25 1 0 8
"34836" 7 5 26 1 0 8
"34837" 7 5 27 1 0 8
"34838" 7 5 28 1 0 8
"34839" 7 5 29 1 0 8
"34840" 7 5 30 1 0 8
"34841" 7 5 31 1 0 8
"34842" 7 5 32 1 0 8
"34843" 7 5 33 1 3 8
"34844" 7 5 34 1 0 8
"34845" 7 5 35 1 0 8
"34846" 7 5 36 1 0 8
"34847" 7 5 37 1 0 8
"34848" 7 5 38 1 0 8
"34849" 7 5 39 1 0 8
"34850" 7 5 40 1 0 8
"34851" 7 6 1 0 3 2
"34852" 7 6 2 0 3 2
"34853" 7 6 3 0 3 2
"34854" 7 6 4 0 3 2
"34855" 7 6 5 0 3 2
"34856" 7 6 6 0 3 2
"34857" 7 6 7 0 3 2
"34858" 7 6 8 0 3 2
"34859" 7 6 9 0 3 2
"34860" 7 6 10 0 3 2
"34861" 7 6 11 0 3 2
"34862" 7 6 12 0 3 2
"34863" 7 6 13 0 3 2
"34864" 7 6 14 0 3 2
"34865" 7 6 15 0 3 2
"34866" 7 6 16 0 3 2
"34867" 7 6 17 0 3 2
"34868" 7 6 18 0 3 2
"34869" 7 6 19 0 3 2
"34870" 7 6 20 0 3 2
"34871" 7 6 21 0 3 2
"34872" 7 6 22 0 3 2
"34873" 7 6 23 1 0 2
"34874" 7 6 24 1 5 2
"34875" 7 6 25 1 0 2
"34876" 7 6 26 1 5 2
"34877" 7 6 27 1 5 2
"34878" 7 6 28 1 5 2
"34879" 7 6 29 1 0 2
"34880" 7 6 30 1 5 2
"34881" 7 6 31 1 5 2
"34882" 7 7 1 1 4 7
"34883" 7 7 2 1 4 7
"34884" 7 7 3 1 4 7
"34885" 7 7 4 1 4 7
"34886" 7 7 5 0 11 7
"34887" 7 7 6 0 0 7
"34888" 7 7 7 0 0 7
"34889" 7 7 8 0 0 7
"34890" 7 7 9 0 0 7
"34891" 7 7 10 0 11 7
"34892" 7 7 11 0 11 7
"34893" 7 8 1 1 0 3
"34894" 7 8 2 1 0 3
"34895" 7 8 3 1 0 3
"34896" 7 8 4 1 0 3
"34897" 7 8 5 1 0 3
"34898" 7 8 6 1 0 3
"34899" 7 8 7 1 0 3
"34900" 7 8 8 1 0 3
"34901" 7 8 9 1 0 3
"34902" 7 8 10 1 0 3
"34903" 7 8 11 1 0 3
"34904" 7 8 12 1 0 3
"34905" 7 8 13 1 0 3
"34906" 7 8 14 1 0 3
"34907" 7 8 15 1 0 3
"34908" 7 8 16 1 0 3
"34909" 7 8 17 1 0 3
"34910" 7 8 18 1 0 3
"34911" 7 8 19 1 0 3
"34912" 7 8 20 1 0 3
"34913" 7 8 21 1 0 3
"34914" 7 8 22 1 0 3
"34915" 7 8 23 1 -32 3
"34916" 7 8 24 1 0 3
"34917" 7 8 25 1 0 3
"34918" 7 8 26 0 0 3
"34919" 7 8 27 0 0 3
"34920" 7 8 28 0 0 3
"34921" 7 8 29 0 -12 3
"34922" 7 8 30 0 -12 3
"34923" 7 8 31 0 -12 3
"34924" 7 8 32 0 0 3
"34925" 7 8 33 0 0 3
"34926" 7 8 34 0 -12 3
"34927" 7 8 35 0 0 3
"34928" 7 8 36 0 0 3
"34929" 7 8 37 0 0 3
"34930" 7 8 38 0 0 3
"34931" 7 8 39 0 0 3
"34932" 7 8 40 0 0 3
"34933" 7 8 41 0 0 3
"34934" 7 8 42 0 0 3
"34935" 7 9 1 0 0 6
"34936" 7 9 2 0 0 6
"34937" 7 9 3 0 0 6
"34938" 7 9 4 0 0 6
"34939" 7 9 5 0 0 6
"34940" 7 9 6 0 0 6
"34941" 7 9 7 1 0 6
"34942" 7 9 8 1 0 6
"34943" 7 9 9 1 -3 6
"34944" 7 9 10 1 0 6
"34945" 7 9 11 1 0 6
"34946" 7 9 12 1 0 6
"34947" 7 9 13 1 0 6
"34948" 7 9 14 0 0 6
"34949" 7 9 15 0 0 6
"34950" 7 9 16 0 0 6
"34951" 7 9 17 0 0 6
"34952" 7 9 18 0 0 6
"34953" 7 9 19 0 0 6
"34954" 7 9 20 0 0 6
"34955" 7 9 21 0 0 6
"34956" 8 1 1 0 0 8
"34957" 8 1 2 0 0 8
"34958" 8 1 3 0 4 8
"34959" 8 1 4 0 4 8
"34960" 8 1 5 0 0 8
"34961" 8 1 6 0 4 8
"34962" 8 1 7 0 4 8
"34963" 8 1 8 0 4 8
"34964" 8 1 9 0 4 8
"34965" 8 1 10 0 4 8
"34966" 8 1 11 0 4 8
"34967" 8 1 12 0 0 8
"34968" 8 1 13 0 4 8
"34969" 8 1 14 0 4 8
"34970" 8 1 15 1 3 8
"34971" 8 1 16 1 3 8
"34972" 8 1 17 1 3 8
"34973" 8 1 18 1 3 8
"34974" 8 1 19 1 3 8
"34975" 8 1 20 1 3 8
"34976" 8 1 21 1 3 8
"34977" 8 1 22 1 3 8
"34978" 8 1 23 1 3 8
"34979" 8 1 24 1 3 8
"34980" 8 1 25 1 3 8
"34981" 8 1 26 1 3 8
"34982" 8 1 27 1 3 8
"34983" 8 1 28 1 3 8
"34984" 8 1 29 1 3 8
"34985" 8 2 1 0 -3 2
"34986" 8 2 2 0 -3 2
"34987" 8 2 3 0 -3 2
"34988" 8 2 4 0 -3 2
"34989" 8 2 5 0 -3 2
"34990" 8 2 6 0 -3 2
"34991" 8 2 7 0 -3 2
"34992" 8 2 8 0 -3 2
"34993" 8 2 9 0 -3 2
"34994" 8 2 10 0 -3 2
"34995" 8 2 11 0 -3 2
"34996" 8 2 12 0 -3 2
"34997" 8 2 13 0 -3 2
"34998" 8 2 14 0 -3 2
"34999" 8 2 15 0 -3 2
"35000" 8 2 16 0 -3 2
"35001" 8 2 17 0 -3 2
"35002" 8 2 18 0 -3 2
"35003" 8 2 19 0 -3 2
"35004" 8 2 20 0 -3 2
"35005" 8 2 21 0 -3 2
"35006" 8 2 22 0 -3 2
"35007" 8 2 23 0 -3 2
"35008" 8 2 24 0 -3 2
"35009" 8 2 25 1 0 2
"35010" 8 2 26 1 0 2
"35011" 8 2 27 1 0 2
"35012" 8 2 28 1 -32 2
"35013" 8 2 29 1 0 2
"35014" 8 2 30 1 0 2
"35015" 8 2 31 1 0 2
"35016" 8 2 32 1 0 2
"35017" 8 2 33 1 0 2
"35018" 8 2 34 1 0 2
"35019" 8 2 35 1 0 2
"35020" 8 2 36 1 0 2
"35021" 8 2 37 1 0 2
"35022" 8 2 38 1 0 2
"35023" 8 2 39 1 0 2
"35024" 8 2 40 1 0 2
"35025" 8 2 41 1 0 2
"35026" 8 2 42 1 0 2
"35027" 8 2 43 1 0 2
"35028" 8 2 44 1 0 2
"35029" 8 2 45 1 0 2
"35030" 8 2 46 1 0 2
"35031" 8 3 1 0 -3 9
"35032" 8 3 2 0 -3 9
"35033" 8 3 3 0 -3 9
"35034" 8 3 4 0 -3 9
"35035" 8 3 5 0 -3 9
"35036" 8 3 6 0 -3 9
"35037" 8 3 7 0 -3 9
"35038" 8 3 8 0 -3 9
"35039" 8 3 9 0 -3 9
"35040" 8 3 10 0 -3 9
"35041" 8 3 11 1 -4 9
"35042" 8 3 12 1 -4 9
"35043" 8 3 13 1 0 9
"35044" 8 3 14 1 -4 9
"35045" 8 3 15 1 -4 9
"35046" 8 3 16 1 -4 9
"35047" 8 3 17 1 -4 9
"35048" 8 3 18 1 -4 9
"35049" 8 3 19 1 -4 9
"35050" 8 3 20 1 0 9
"35051" 8 3 21 1 -4 9
"35052" 8 3 22 1 -4 9
"35053" 8 3 23 1 0 9
"35054" 8 3 24 1 -4 9
"35055" 8 3 25 1 0 9
"35056" 8 3 26 1 -4 9
"35057" 8 3 27 1 -4 9
"35058" 8 3 28 0 -3 9
"35059" 8 3 29 0 -3 9
"35060" 8 3 30 0 -3 9
"35061" 8 3 31 0 -3 9
"35062" 8 3 32 0 -3 9
"35063" 8 3 33 0 -3 9
"35064" 8 3 34 0 -3 9
"35065" 8 3 35 0 -3 9
"35066" 8 3 36 0 -3 9
"35067" 8 3 37 0 -3 9
"35068" 8 3 38 0 -3 9
"35069" 8 3 39 0 -3 9
"35070" 8 3 40 1 -4 9
"35071" 8 3 41 1 -4 9
"35072" 8 3 42 1 -4 9
"35073" 8 3 43 1 -4 9
"35074" 8 3 44 1 -4 9
"35075" 8 3 45 1 -4 9
"35076" 8 3 46 1 -4 9
"35077" 8 3 47 1 -4 9
"35078" 8 3 48 1 -4 9
"35079" 8 3 49 1 -4 9
"35080" 8 3 50 1 -4 9
"35081" 8 3 51 1 -4 9
"35082" 8 3 52 1 -4 9
"35083" 8 3 53 1 -4 9
"35084" 8 3 54 1 -4 9
"35085" 8 4 1 0 0 3
"35086" 8 4 2 0 0 3
"35087" 8 4 3 0 0 3
"35088" 8 4 4 0 32 3
"35089" 8 4 5 0 0 3
"35090" 8 4 6 0 0 3
"35091" 8 4 7 0 32 3
"35092" 8 4 8 0 32 3
"35093" 8 4 9 0 0 3
"35094" 8 4 10 0 0 3
"35095" 8 4 11 0 0 3
"35096" 8 4 12 1 3 3
"35097" 8 4 13 1 3 3
"35098" 8 4 14 1 3 3
"35099" 8 4 15 1 3 3
"35100" 8 4 16 1 3 3
"35101" 8 4 17 1 3 3
"35102" 8 4 18 1 3 3
"35103" 8 4 19 1 3 3
"35104" 8 4 20 1 3 3
"35105" 8 4 21 1 3 3
"35106" 8 4 22 1 3 3
"35107" 8 4 23 1 3 3
"35108" 8 4 24 1 3 3
"35109" 8 4 25 1 3 3
"35110" 8 4 26 1 3 3
"35111" 8 4 27 1 3 3
"35112" 8 4 28 1 3 3
"35113" 8 4 29 0 0 3
"35114" 8 4 30 0 0 3
"35115" 8 4 31 0 0 3
"35116" 8 4 32 0 0 3
"35117" 8 4 33 0 0 3
"35118" 8 4 34 0 0 3
"35119" 8 4 35 0 0 3
"35120" 8 4 36 0 0 3
"35121" 8 4 37 0 0 3
"35122" 8 4 38 0 0 3
"35123" 8 5 1 0 0 5
"35124" 8 5 2 0 0 5
"35125" 8 5 3 0 0 5
