,iteration,success,nllh,k,N,bic,pow_gain,prelec_elevation,prelec_gamma,tau,theta
0,0,True,1367.78803809,5,234,2762.85268175,0.3437177663,0.395813814759,0.823985326367,26.8090647872,14.0020800548
