,iteration,success,nllh,k,N,bic,pow_gain,prelec_elevation,prelec_gamma,tau,theta
0,0,True,1279.40684743,5,234,2586.09030045,0.157119179839,0.401676945772,0.832258434184,13.0292277063,12.4375061849
