"subject" "problem" "trial" "option" "outcome"
"849" "14" 1 24 0 4
"850" "14" 1 25 0 0
"851" "14" 1 26 0 4
"882" "14" 2 1 1 0
"883" "14" 2 2 1 0
"884" "14" 2 3 1 0
"885" "14" 2 4 1 0
"886" "14" 2 5 1 0
"887" "14" 2 6 0 -3
"888" "14" 2 7 0 -3
"889" "14" 2 8 0 -3
"890" "14" 2 9 0 -3
"891" "14" 2 10 0 -3
"892" "14" 2 11 0 -3
"893" "14" 2 12 0 -3
"894" "14" 2 13 0 -3
"895" "14" 2 14 0 -3
"896" "14" 2 15 0 -3
"897" "14" 2 16 0 -3
"905" "14" 3 1 0 -3
"906" "14" 3 2 0 -3
"907" "14" 3 3 0 -3
"908" "14" 3 4 0 -3
"909" "14" 3 5 0 -3
"910" "14" 3 6 1 -4
"911" "14" 3 7 1 -4
"912" "14" 3 8 1 -4
"913" "14" 3 9 1 -4
"914" "14" 3 10 1 -4
"915" "14" 3 11 1 -4
"916" "14" 3 12 1 -4
"917" "14" 3 13 1 -4
"918" "14" 3 14 1 -4
"919" "14" 3 15 1 -4
"920" "14" 3 16 1 0
"921" "14" 3 17 1 0
"922" "14" 3 18 0 -3
"923" "14" 3 19 0 -3
"924" "14" 3 20 0 -3
"925" "14" 3 21 0 -3
"926" "14" 3 22 0 -3
"927" "14" 3 23 0 -3
"928" "14" 3 24 0 -3
"929" "14" 3 25 0 -3
"930" "14" 3 26 0 -3
"931" "14" 3 27 0 -3
"932" "14" 3 28 0 -3
"933" "14" 3 29 0 -3
"934" "14" 3 30 0 -3
"935" "14" 3 31 0 -3
"852" "14" 4 1 1 3
"853" "14" 4 2 1 3
"854" "14" 4 3 1 3
"855" "14" 4 4 1 3
"856" "14" 4 5 1 3
"857" "14" 4 6 1 3
"858" "14" 4 7 1 3
"859" "14" 4 8 0 0
"860" "14" 4 9 0 0
"861" "14" 4 10 0 0
"862" "14" 4 11 0 0
"863" "14" 4 12 0 32
"864" "14" 4 13 0 0
"865" "14" 4 14 0 0
"866" "14" 4 15 0 32
"867" "14" 4 16 0 0
"868" "14" 4 17 0 0
"869" "14" 4 18 0 0
"870" "14" 4 19 0 0
"871" "14" 4 20 0 0
"872" "14" 4 21 0 0
"873" "14" 4 22 1 3
"874" "14" 4 23 1 3
"875" "14" 4 24 1 3
"876" "14" 4 25 1 3
"877" "14" 4 26 1 3
"878" "14" 4 27 0 0
"702" "15" 1 1 1 3
"703" "15" 1 2 0 4
"704" "15" 1 3 1 3
"705" "15" 1 4 0 0
"706" "15" 1 5 1 3
"707" "15" 1 6 1 3
"708" "15" 1 7 0 0
"709" "15" 1 8 1 3
"710" "15" 1 9 0 4
"711" "15" 1 10 1 3
"712" "15" 1 11 0 0
"713" "15" 1 12 1 3
"714" "15" 1 13 1 3
"715" "15" 1 14 0 4
"727" "15" 2 1 0 -3
"728" "15" 2 2 1 0
"729" "15" 2 3 1 0
"730" "15" 2 4 0 -3
"731" "15" 2 5 0 -3
"732" "15" 2 6 1 0
"733" "15" 3 1 1 -4
"734" "15" 3 2 0 -3
"735" "15" 3 3 0 -3
"736" "15" 3 4 1 -4
"737" "15" 3 5 0 -3
"738" "15" 3 6 1 0
"739" "15" 3 7 0 -3
"740" "15" 3 8 1 0
"716" "15" 4 1 0 0
"717" "15" 4 2 1 3
"718" "15" 4 3 0 0
"719" "15" 4 4 1 3
"720" "15" 4 5 0 0
"721" "15" 4 6 0 0
"722" "15" 4 7 1 3
"723" "15" 4 8 0 0
"724" "15" 4 9 1 3
"804" "16" 1 1 1 3
"805" "16" 1 2 0 4
"806" "16" 1 3 1 3
"807" "16" 1 4 0 4
"808" "16" 1 5 1 3
"809" "16" 1 6 0 4
"810" "16" 1 7 1 3
"811" "16" 1 8 0 4
"794" "16" 2 1 1 0
"795" "16" 2 2 0 -3
"796" "16" 2 3 1 0
"797" "16" 2 4 0 -3
"798" "16" 2 5 1 0
"799" "16" 2 6 0 -3
"800" "16" 2 7 1 0
"801" "16" 2 8 0 -3
"802" "16" 2 9 1 0
"803" "16" 2 10 0 -3
"770" "16" 3 1 1 -4
"771" "16" 3 2 0 -3
"772" "16" 3 3 1 0
"773" "16" 3 4 0 -3
"774" "16" 3 5 1 0
"775" "16" 3 6 0 -3
"776" "16" 3 7 1 -4
"777" "16" 3 8 0 -3
"778" "16" 3 9 1 -4
"779" "16" 3 10 0 -3
"780" "16" 3 11 1 -4
"781" "16" 3 12 0 -3
"782" "16" 4 1 0 0
"783" "16" 4 2 1 3
"784" "16" 4 3 0 0
"785" "16" 4 4 1 3
"786" "16" 4 5 0 0
"787" "16" 4 6 1 3
"788" "16" 4 7 0 0
"789" "16" 4 8 1 3
"790" "16" 4 9 0 0
"791" "16" 4 10 1 3
"792" "16" 4 11 0 0
"793" "16" 4 12 1 3
"355" "17" 1 1 1 3
