,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,1200,0.0446119935082,0.676593587307,4.63624762018
1,1,True,2,1200,0.0446119935082,0.676593586502,4.63624753306
2,2,True,2,1200,0.0446119935082,0.676593591505,4.63624786373
3,3,True,2,1200,0.0446119935082,0.676593586427,4.63624772596
4,4,True,2,1200,0.192833333333,2.54684398268,2.98649993624e-14
