,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,1200,0.18108333337,2.18925430805,7.09061882259e-10
1,1,True,2,1200,0.042892248403,0.68704849566,3.83406857186
2,2,True,2,1200,0.181083333335,2.14954482957,3.89526094097e-11
3,3,True,2,1200,0.181083333334,2.16062005419,2.11449777961e-11
4,4,True,2,1200,0.181083333333,2.5225734253,3.66515531292e-16
