,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,1200,0.0231555721645,0.982321571803,14.8161327305
1,1,True,2,1200,0.0231555721645,0.982321575361,14.8161323832
2,2,True,2,1200,0.0231555721645,0.982321572214,14.8161324385
