,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,1200,0.0134525488835,1.31074470967,30.0
1,1,True,2,1200,0.195708333333,0.26612910111,5.76879578607e-17
2,2,True,2,1200,0.0134525488835,1.31074471861,30.0
