,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,1200,0.0273327060442,1.33190244989,10.0
1,1,True,2,1200,0.0273327060442,1.33190243787,10.0
2,2,True,2,1200,0.0273328680324,1.33124244882,9.9999999992
