,iteration,success,k,N,msd,prelec_gamma,s
0,0,True,2,1200,0.0216003092087,0.667812375448,9.23141470592
1,1,True,2,1200,0.0216003092087,0.667812376914,9.23141434046
2,2,True,2,1200,0.0216003092087,0.667812378984,9.23141454812
3,3,True,2,1200,0.0216003092087,0.667812377476,9.23141434072
4,4,True,2,1200,0.0216003092087,0.667812380328,9.23141493066
