,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,75.1299950351,5,24,166.150259222,26.7592735952,0.240241884422,0.121994001124,0.216464287242,21.1568988374
