,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,67.311775565,5,24,150.513820282,1.87111694577,0.358786190457,0.130574605013,1.28048312839,0.187132016022
