,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,76.2584343172,5,24,168.407137786,1.68886958756,0.212323264465,0.0898594699295,1.27890573824,1.00133831916
