,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,79.0018804083,5,24,173.894029968,2.86982165896,0.248086002137,0.110183045794,1.0611198199,17.7900306142
