,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,57.0256603905,5,24,129.941589933,3.45613259735,0.372719351144,0.318764516506,0.118014088325,13.7443753001
