,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_rel
0,0,True,65.0788669456,5,24,146.048003043,48.5077489736,0.477622378015,0.092674792688,0.448512356789,29.7491175233
