,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,87.2520766779,5,24,190.394422507,9.24108438038,0.169969039232,0.0584038650551,0.403070715235,11.8551836116
