,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_rel
0,0,True,82.592229778,5,24,181.074728708,58.7420547764,0.243027342469,0.0689918406156,0.200626295932,26.8899186844
