,iteration,success,nllh,k,N,bic,c,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif
0,0,True,61.28114818,5,24,138.452565512,45.5190932038,0.441972348562,0.164026778748,0.731960380297,5.23153293969
