,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif_rel
0,0,True,72.4675189199,5,24,160.825306992,66.5694079659,0.256285062864,0.1521096916,0.8619333647,0.246810537582
