,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,66.053864332,5,24,147.997997816,6.88392583991,0.569313371456,0.116697047686,0.090221366071,52.210434476
