,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif
0,0,True,66.6257027717,5,24,149.141674695,47.0618799771,0.290225251364,0.157094276824,0.277384554985,9.78288005729
