,iteration,success,nllh,k,N,bic,c_0,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif_rel
0,0,True,67.4989431867,6,24,154.066209356,42.4230398523,0.988612296755,0.444623066077,0.0882985265014,0.224916648177,0.333234640392
