,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,51.5224802034,5,24,118.935229559,0.0719977865597,0.378278178122,0.347192619187,0.699032036838,0.67012400425
