,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,81.4668212151,5,24,178.823911582,2.19606605348,0.290807900194,0.0564394636349,0.331329304056,24.1590535857
