,iteration,success,nllh,k,N,bic,c,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif
0,0,True,74.8367335502,5,24,165.563736252,46.5655586427,0.263591554949,0.0896783435172,0.731639802913,3.54018885
