,iteration,success,nllh,k,N,bic,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif
0,0,True,24.0383582229,4,24,60.7889317673,0.994464344877,0.811156318946,0.371968798447,1.38261310747
