,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif
0,0,True,48.8299410429,5,24,113.550151238,45.621793673,0.466568838567,0.431659175295,0.369777186347,1.23359972933
