,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc2,tau
0,0,True,95.8507923637,5,24,207.591853879,143.498550047,0.11483241617,0.0479344311819,0.0391964675891,98.0249530875
