,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,80.5119447022,5,24,176.914158556,3.80704782767,0.232758383518,0.079815978414,0.85471499949,2.31382227665
