,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,76.9085578592,5,24,169.70738487,2.01330193488,0.422971617917,0.0642207277634,0.200049690392,69.0054221784
