,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif
0,0,True,66.8129058088,5,24,149.516080769,95.9643894134,0.333242041823,0.250176560308,0.526697475346,279.739337548
