,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,62.2930954691,5,24,140.47646009,0.428316972252,0.230898279493,0.205131704909,0.348999566705,2.1329533432
