,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),tau_unif
0,0,True,76.6492839057,4,24,166.010783133,5.30373520801,0.44735242747,0.0565286941347,139.666504828
