,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),tau_unif
0,0,True,73.9586063744,4,24,160.62942807,27.7868567792,0.248404769856,0.123934778324,0.0657239716864
