,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif
0,0,True,52.5826827725,5,24,121.055634697,53.6092508797,0.902299625049,0.132808328914,0.391315571211,2.98195829036
