,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_rel
0,0,True,61.8036339857,5,24,139.497537123,49.1088748367,0.287246687616,0.289439875895,0.971589981584,32.4737348541
