,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_rel
0,0,True,32.0714205718,5,24,80.0331102953,44.4103628344,0.80141691364,0.611262227759,0.626559006828,28.9115629405
