,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),tau_unif
0,0,True,67.7005062926,4,24,148.113227907,46.7045418344,0.502738097793,0.0781225070768,4.12237639557
