,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,79.2698804397,5,24,174.430030031,222.938057966,0.249094647805,0.117100961897,0.571465074363,83.7521481417
