,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,77.9673218425,5,24,171.824912837,6.78411669886,0.197264054772,0.12707925684,0.43870793126,7.79117848317
