,iteration,success,nllh,k,N,bic,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif
0,0,True,69.2862307392,4,24,151.2846768,0.263268569393,0.109840649155,0.535785067896,4.51203270993
