,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,77.0842223827,5,24,170.058713917,7.99662179508,0.346453019609,0.0799920273525,1.05824065085,26.5320351649
