,iteration,success,nllh,k,N,bic,c,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif
0,0,True,69.0179835049,5,24,153.926236162,47.0589334535,0.241449627145,0.169600875221,0.819876762161,1.75748866426
