,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif
0,0,True,58.9597316529,5,24,133.809732457,11.7397442172,0.98856502524,0.0560054630051,0.455617681402,165.379952878
