,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_rel
0,0,True,53.9365487726,5,24,123.763366697,96.3088590595,0.39349303341,0.486809607347,0.151664402948,46.9632174108
