,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc2,tau
0,0,True,76.5799050512,5,24,169.050079254,131.364984602,0.157372731485,0.181563158105,0.0265067224497,37.2916147715
