,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif
0,0,True,61.6111619965,5,24,139.112593145,38.5093574943,0.463947328961,0.155256901325,0.5862726904,8.22433784102
