,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc2,tau
0,0,True,77.552594009,5,24,170.99545717,2.29533271553,0.415779184521,0.0584985108066,0.233965434504,42.9944866101
