,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc2,tau
0,0,True,56.4443906535,5,24,128.779050459,17.0854969266,0.74578816579,0.167982964391,0.0665020745887,58.0754744923
